Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[121]    0.0    0.00    0.00     118         camlPervasives__input_1207 [121]
                0.00    0.00     118/118         caml_ml_input [122]
-----------------------------------------------
                0.00    0.00     118/118         camlPervasives__input_1207 [121]
[122]    0.0    0.00    0.00     118         caml_ml_input [122]
                0.00    0.00       2/2           caml_do_read [157]
-----------------------------------------------
                0.00    0.00      78/78          caml_empty_minor_heap [15]
[123]    0.0    0.00    0.00      78         caml_final_empty_young [123]
-----------------------------------------------
                0.00    0.00       8/55          caml_enter_blocking_section [133]
                0.00    0.00       8/55          caml_leave_blocking_section [135]
                0.00    0.00      39/55          caml_garbage_collection [11]
[124]    0.0    0.00    0.00      55         caml_process_pending_signals [124]
-----------------------------------------------
                0.00    0.00       6/39          caml_alloc_custom [65]
                0.00    0.00      16/39          caml_array_blit [59]
                0.00    0.00      17/39          caml_make_vect [25]
[125]    0.0    0.00    0.00      39         caml_check_urgent_gc [125]
-----------------------------------------------
                0.00    0.00      39/39          caml_minor_collection [12]
[126]    0.0    0.00    0.00      39         caml_final_do_calls [126]
-----------------------------------------------
                0.00    0.00      39/39          caml_oldify_local_roots [46]
[127]    0.0    0.00    0.00      39         caml_final_do_young_roots [127]
-----------------------------------------------
                0.00    0.00       1/39          caml_init_frame_descriptors [210]
                0.00    0.00       1/39          caml_insert_global_root [215]
                0.00    0.00       1/39          caml_alloc_table [202]
                0.00    0.00       1/39          caml_sys_open [230]
                0.00    0.00       1/39          caml_register_named_value [224]
                0.00    0.00       1/39          caml_main [216]
                0.00    0.00       1/39          caml_ext_table_init [207]
                0.00    0.00       3/39          caml_register_custom_operations [152]
                0.00    0.00       4/39          caml_open_descriptor_in [147]
                0.00    0.00      25/39          caml_register_frametable [130]
[128]    0.0    0.00    0.00      39         caml_stat_alloc [128]
-----------------------------------------------
                0.00    0.00       1/30          caml_init_major_heap [213]
                0.00    0.00       1/30          caml_set_minor_heap_size [225]
                0.00    0.00       3/30          caml_add_to_heap [150]
                0.00    0.00      25/30          caml_main [216]
[129]    0.0    0.00    0.00      30         caml_page_table_add [129]
                0.00    0.00    1536/1536        caml_page_table_modify [110]
-----------------------------------------------
                0.00    0.00      25/25          caml_init_frame_descriptors [210]
[130]    0.0    0.00    0.00      25         caml_register_frametable [130]
                0.00    0.00      25/39          caml_stat_alloc [128]
-----------------------------------------------
                0.00    0.00      24/24          caml_major_collection_slice [22]
[131]    0.0    0.00    0.00      24         sweep_slice [131]
                0.00    0.00  181417/181418      caml_fl_merge_block [89]
                0.00    0.00      24/392         caml_gc_message [116]
                0.00    0.00       1/1           caml_finalize_channel [208]
-----------------------------------------------
                0.00    0.00       1/17          caml_sys_get_argv [83]
                0.00    0.00       1/17          caml_sys_get_config [228]
                0.00    0.00       1/17          caml_obj_dup [219]
                0.00    0.00       2/17          caml_ml_out_channels_list [73]
                0.00    0.00      12/17          caml_make_vect [25]
[132]    0.0    0.00    0.00      17         caml_alloc_small [132]
-----------------------------------------------
                0.00    0.00       1/8           do_write [231]
                0.00    0.00       1/8           caml_sys_open [230]
                0.00    0.00       2/8           caml_do_read [157]
                0.00    0.00       4/8           caml_open_descriptor_in [147]
[133]    0.0    0.00    0.00       8         caml_enter_blocking_section [133]
                0.00    0.00       8/55          caml_process_pending_signals [124]
                0.00    0.00       8/8           caml_enter_blocking_section_default [134]
-----------------------------------------------
                0.00    0.00       8/8           caml_enter_blocking_section [133]
[134]    0.0    0.00    0.00       8         caml_enter_blocking_section_default [134]
-----------------------------------------------
                0.00    0.00       1/8           do_write [231]
                0.00    0.00       1/8           caml_sys_open [230]
                0.00    0.00       2/8           caml_do_read [157]
                0.00    0.00       4/8           caml_open_descriptor_in [147]
[135]    0.0    0.00    0.00       8         caml_leave_blocking_section [135]
                0.00    0.00       8/55          caml_process_pending_signals [124]
                0.00    0.00       8/8           caml_leave_blocking_section_default [136]
-----------------------------------------------
                0.00    0.00       8/8           caml_leave_blocking_section [135]
[136]    0.0    0.00    0.00       8         caml_leave_blocking_section_default [136]
-----------------------------------------------
                0.00    0.00       7/7           caml_do_roots [50]
[137]    0.0    0.00    0.00       7         caml_final_do_strong_roots [137]
-----------------------------------------------
                0.00    0.00       1/7           caml_init_major_heap [213]
                0.00    0.00       6/7           mark_slice [23]
[138]    0.0    0.00    0.00       7         caml_fl_init_merge [138]
-----------------------------------------------
                0.00    0.00       6/6           caml_alloc_custom [65]
[139]    0.0    0.00    0.00       6         caml_adjust_gc_speed [139]
-----------------------------------------------
                0.00    0.00       6/6           caml_major_collection_slice [22]
[140]    0.0    0.00    0.00       6         caml_compact_heap_maybe [140]
                0.00    0.00       8/392         caml_gc_message [116]
-----------------------------------------------
                0.00    0.00       6/6           caml_int64_float_of_bits [143]
[141]    0.0    0.00    0.00       6         caml_copy_double [141]
-----------------------------------------------
                0.00    0.00       6/6           mark_slice [23]
[142]    0.0    0.00    0.00       6         caml_final_update [142]
-----------------------------------------------
                0.00    0.00       6/6           camlPervasives__entry [67]
[143]    0.0    0.00    0.00       6         caml_int64_float_of_bits [143]
                0.00    0.00       6/6           caml_copy_double [141]
-----------------------------------------------
                0.00    0.00       1/5           caml_set_minor_heap_size [225]
                0.00    0.00       4/5           caml_alloc_for_heap [146]
[144]    0.0    0.00    0.00       5         caml_aligned_malloc [144]
-----------------------------------------------
                0.00    0.00       1/5           caml_sys_get_argv [83]
                0.00    0.00       1/5           caml_sys_get_config [228]
                0.00    0.00       3/5           caml_alloc_array [81]
[145]    0.0    0.00    0.00       5         caml_copy_string [145]
                0.00    0.00       5/22538       caml_alloc_string [95]
-----------------------------------------------
                0.00    0.00       1/4           caml_init_major_heap [213]
                0.00    0.00       3/4           caml_alloc_shr [27]
[146]    0.0    0.00    0.00       4         caml_alloc_for_heap [146]
                0.00    0.00       4/5           caml_aligned_malloc [144]
-----------------------------------------------
                0.00    0.00       2/4           caml_open_descriptor_out [161]
                0.00    0.00       2/4           caml_ml_open_descriptor_in [69]
[147]    0.0    0.00    0.00       4         caml_open_descriptor_in [147]
                0.00    0.00       4/39          caml_stat_alloc [128]
                0.00    0.00       4/8           caml_enter_blocking_section [133]
                0.00    0.00       4/8           caml_leave_blocking_section [135]
-----------------------------------------------
                0.00    0.00       1/3           camlList__sort_1266 <cycle 1> [63]
                0.00    0.00       2/3           camlList__rev_sort_1267 <cycle 1> [156]
[148]    0.0    0.00    0.00       3         camlList__chop_1238 [148]
-----------------------------------------------
                0.00    0.00       1/3           camlList__stable_sort_1243 [185]
                0.00    0.00       2/3           camlChecker__check_1008 [35]
[149]    0.0    0.00    0.00       3         camlList__length_aux_1008 [149]
-----------------------------------------------
                0.00    0.00       3/3           caml_alloc_shr [27]
[150]    0.0    0.00    0.00       3         caml_add_to_heap [150]
                0.00    0.00       3/392         caml_gc_message [116]
                0.00    0.00       3/30          caml_page_table_add [129]
-----------------------------------------------
                0.00    0.00       3/3           caml_alloc_shr [27]
[151]    0.0    0.00    0.00       3         caml_fl_add_blocks [151]
-----------------------------------------------
                0.00    0.00       3/3           caml_init_custom_operations [209]
[152]    0.0    0.00    0.00       3         caml_register_custom_operations [152]
                0.00    0.00       3/39          caml_stat_alloc [128]
-----------------------------------------------
                0.00    0.00       3/3           caml_alloc_shr [27]
[153]    0.0    0.00    0.00       3         caml_round_heap_chunk_size [153]
-----------------------------------------------
                0.00    0.00       1/3           camlMain__add_file_1079 [84]
                0.00    0.00       1/3           camlMain__main_1083 [4]
                0.00    0.00       1/3           caml_string_notequal [226]
[154]    0.0    0.00    0.00       3         caml_string_equal [154]
-----------------------------------------------
                0.00    0.00       2/2           camlMain__entry [3]
[155]    0.0    0.00    0.00       2         camlDpll__Make_1057 [155]
-----------------------------------------------
                                   2             camlList__sort_1266 <cycle 1> [63]
[156]    0.0    0.00    0.00       2         camlList__rev_sort_1267 <cycle 1> [156]
                0.00    0.00       2/3           camlList__chop_1238 [148]
                                   4             camlList__sort_1266 <cycle 1> [63]
-----------------------------------------------
                0.00    0.00       2/2           caml_ml_input [122]
[157]    0.0    0.00    0.00       2         caml_do_read [157]
                0.00    0.00       2/8           caml_enter_blocking_section [133]
                0.00    0.00       2/8           caml_leave_blocking_section [135]
-----------------------------------------------
                0.00    0.00       2/2           caml_ml_flush [160]
[158]    0.0    0.00    0.00       2         caml_flush [158]
                0.00    0.00       2/2           caml_flush_partial [159]
-----------------------------------------------
                0.00    0.00       2/2           caml_flush [158]
[159]    0.0    0.00    0.00       2         caml_flush_partial [159]
                0.00    0.00       1/1           do_write [231]
-----------------------------------------------
                0.00    0.00       2/2           camlPervasives__iter_1169 [192]
[160]    0.0    0.00    0.00       2         caml_ml_flush [160]
                0.00    0.00       2/2           caml_flush [158]
-----------------------------------------------
                0.00    0.00       2/2           caml_ml_open_descriptor_out [70]
[161]    0.0    0.00    0.00       2         caml_open_descriptor_out [161]
                0.00    0.00       2/4           caml_open_descriptor_in [147]
-----------------------------------------------
                0.00    0.00       1/2           caml_finalize_channel [208]
                0.00    0.00       1/2           caml_sys_open [230]
[162]    0.0    0.00    0.00       2         caml_stat_free [162]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[163]    0.0    0.00    0.00       1         camlArg__entry [163]
-----------------------------------------------
                0.00    0.00       1/1           camlArg__parse_1149 [76]
[164]    0.0    0.00    0.00       1         camlArg__parse_argv_1141 [164]
-----------------------------------------------
                0.00    0.00       1/1           camlArg__parse_argv_dynamic_1095 [77]
[165]    0.0    0.00    0.00       1         camlArg__treat_action_1117 [165]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[166]    0.0    0.00    0.00       1         camlArray__entry [166]
-----------------------------------------------
                0.00    0.00       1/1           camlArray__of_list_1083 [40]
[167]    0.0    0.00    0.00       1         camlArray__list_length_1079 [167]
-----------------------------------------------
                0.00    0.00       1/1           camlArg__parse_argv_dynamic_1095 [77]
[168]    0.0    0.00    0.00       1         camlBuffer__create_1013 [168]
                0.00    0.00       1/22533       caml_create_string [96]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[169]    0.0    0.00    0.00       1         camlBuffer__entry [169]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[170]    0.0    0.00    0.00       1         camlChar__entry [170]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[171]    0.0    0.00    0.00       1         camlChecker__entry [171]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[172]    0.0    0.00    0.00       1         camlDpll__entry [172]
-----------------------------------------------
                0.00    0.00       1/1           camlMain__main_1083 [4]
[173]    0.0    0.00    0.00       1         camlDpll__getSolution_1033 [173]
                0.00    0.00       1/1           camlDpll__to_list_1041 [174]
-----------------------------------------------
                0.00    0.00       1/1           camlDpll__getSolution_1033 [173]
[174]    0.0    0.00    0.00       1         camlDpll__to_list_1041 [174]
-----------------------------------------------
                0.00    0.00       1/1           camlMain__entry [3]
[175]    0.0    0.00    0.00       1         camlFormula__Make_1238 [175]
                0.00    0.00       1/1           camlSet__fun_1869 [197]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[176]    0.0    0.00    0.00       1         camlFormula__entry [176]
-----------------------------------------------
                0.00    0.00       1/1           camlMain__entry [3]
[177]    0.0    0.00    0.00       1         camlFormula_wl__Make_1136 [177]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[178]    0.0    0.00    0.00       1         camlFormula_wl__entry [178]
-----------------------------------------------
                                  10             camlFormula_wl__literalList_1045 [179]
                0.00    0.00       1/1           camlFormula_wl__make_1039 [33]
[179]    0.0    0.00    0.00       1+10      camlFormula_wl__literalList_1045 [179]
                0.00    0.00      10/20490       camlLiteral__make_1011 [100]
                                  10             camlFormula_wl__literalList_1045 [179]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[180]    0.0    0.00    0.00       1         camlLexer__entry [180]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[181]    0.0    0.00    0.00       1         camlLexing__entry [181]
-----------------------------------------------
                0.00    0.00       1/1           camlMain__main_1083 [4]
[182]    0.0    0.00    0.00       1         camlLexing__from_channel_1066 [182]
-----------------------------------------------
                0.00    0.00       1/1           camlMain__main_1083 [4]
[183]    0.0    0.00    0.00       1         camlLexing__from_function_1064 [183]
                0.00    0.00       2/22533       caml_create_string [96]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[184]    0.0    0.00    0.00       1         camlList__entry [184]
-----------------------------------------------
                0.00    0.00       1/1           camlFormula_wl__make_1039 [33]
[185]    0.0    0.00    0.00       1         camlList__stable_sort_1243 [185]
                0.00    0.00       1/3           camlList__length_aux_1008 [149]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[186]    0.0    0.00    0.00       1         camlLiteral__entry [186]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[187]    0.0    0.00    0.00       1         camlParser__entry [187]
                0.00    0.00       1/1           caml_obj_dup [219]
-----------------------------------------------
                0.00    0.00       1/1           camlMain__main_1083 [4]
[188]    0.0    0.00    0.00       1         camlParser__formula_1043 [188]
-----------------------------------------------
                0.00    0.00       1/1           camlParsing__loop_1076 [19]
[189]    0.0    0.00    0.00       1         camlParser__fun_1050 [189]
                0.00    0.00       3/45060       camlParsing__peek_val_1093 [93]
-----------------------------------------------
                0.00    0.00       1/1           camlParsing__loop_1076 [19]
[190]    0.0    0.00    0.00       1         camlParser__fun_1052 [190]
-----------------------------------------------
                0.00    0.00       1/1           camlParsing__loop_1076 [19]
[191]    0.0    0.00    0.00       1         camlParser__fun_1060 [191]
                0.00    0.00       1/45060       camlParsing__peek_val_1093 [93]
-----------------------------------------------
                0.00    0.00       1/1           camlStd_exit__entry [72]
[192]    0.0    0.00    0.00       1         camlPervasives__iter_1169 [192]
                0.00    0.00       2/2           caml_ml_flush [160]
-----------------------------------------------
                0.00    0.00       1/1           camlMain__main_1083 [4]
[193]    0.0    0.00    0.00       1         camlPervasives__output_string_1174 [193]
                0.00    0.00       1/1           caml_ml_output [218]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[194]    0.0    0.00    0.00       1         camlPrintf__entry [194]
-----------------------------------------------
                0.00    0.00       1/1           camlSet__fun_1869 [197]
[195]    0.0    0.00    0.00       1         camlSet__Make_1298 [195]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[196]    0.0    0.00    0.00       1         camlSet__entry [196]
-----------------------------------------------
                0.00    0.00       1/1           camlFormula__Make_1238 [175]
[197]    0.0    0.00    0.00       1         camlSet__fun_1869 [197]
                0.00    0.00       1/1           camlSet__Make_1298 [195]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[198]    0.0    0.00    0.00       1         camlSigs__entry [198]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[199]    0.0    0.00    0.00       1         camlStack__entry [199]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[200]    0.0    0.00    0.00       1         camlString__entry [200]
-----------------------------------------------
                0.00    0.00       1/1           caml_alloc_array [81]
[201]    0.0    0.00    0.00       1         caml_alloc [201]
-----------------------------------------------
                0.00    0.00       1/1           caml_realloc_ref_table [222]
[202]    0.0    0.00    0.00       1         caml_alloc_table [202]
                0.00    0.00       1/39          caml_stat_alloc [128]
-----------------------------------------------
                0.00    0.00       1/1           caml_sys_open [230]
[203]    0.0    0.00    0.00       1         caml_convert_flag_list [203]
-----------------------------------------------
                0.00    0.00       1/1           caml_main [216]
[204]    0.0    0.00    0.00       1         caml_debugger_init [204]
-----------------------------------------------
                0.00    0.00       1/1           caml_main [216]
[205]    0.0    0.00    0.00       1         caml_executable_name [205]
-----------------------------------------------
                0.00    0.00       1/1           caml_main [216]
[206]    0.0    0.00    0.00       1         caml_ext_table_add [206]
-----------------------------------------------
                0.00    0.00       1/1           caml_main [216]
[207]    0.0    0.00    0.00       1         caml_ext_table_init [207]
                0.00    0.00       1/39          caml_stat_alloc [128]
-----------------------------------------------
                0.00    0.00       1/1           sweep_slice [131]
[208]    0.0    0.00    0.00       1         caml_finalize_channel [208]
                0.00    0.00       1/2           caml_stat_free [162]
                0.00    0.00       1/1           unlink_channel [233]
-----------------------------------------------
                0.00    0.00       1/1           caml_main [216]
[209]    0.0    0.00    0.00       1         caml_init_custom_operations [209]
                0.00    0.00       3/3           caml_register_custom_operations [152]
-----------------------------------------------
                0.00    0.00       1/1           caml_oldify_local_roots [46]
[210]    0.0    0.00    0.00       1         caml_init_frame_descriptors [210]
                0.00    0.00      25/25          caml_register_frametable [130]
                0.00    0.00       1/39          caml_stat_alloc [128]
-----------------------------------------------
                0.00    0.00       1/1           caml_main [216]
[211]    0.0    0.00    0.00       1         caml_init_gc [211]
                0.00    0.00       6/392         caml_gc_message [116]
                0.00    0.00       1/1           caml_page_table_initialize [220]
                0.00    0.00       1/1           caml_set_minor_heap_size [225]
                0.00    0.00       1/1           caml_init_major_heap [213]
-----------------------------------------------
                0.00    0.00       1/1           caml_main [216]
[212]    0.0    0.00    0.00       1         caml_init_ieee_floats [212]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_gc [211]
[213]    0.0    0.00    0.00       1         caml_init_major_heap [213]
                0.00    0.00       1/4           caml_alloc_for_heap [146]
                0.00    0.00       1/30          caml_page_table_add [129]
                0.00    0.00       1/7           caml_fl_init_merge [138]
                0.00    0.00       1/1           caml_make_free_blocks [217]
-----------------------------------------------
                0.00    0.00       1/1           caml_main [216]
[214]    0.0    0.00    0.00       1         caml_init_signals [214]
-----------------------------------------------
                0.00    0.00       1/1           caml_register_global_root [223]
[215]    0.0    0.00    0.00       1         caml_insert_global_root [215]
                0.00    0.00       1/39          caml_stat_alloc [128]
-----------------------------------------------
                0.00    0.00       1/1           main [1190]
[216]    0.0    0.00    0.00       1         caml_main [216]
                0.00    0.00      25/30          caml_page_table_add [129]
                0.00    0.00       1/1           caml_init_custom_operations [209]
                0.00    0.00       1/1           caml_init_ieee_floats [212]
                0.00    0.00       1/1           caml_init_gc [211]
                0.00    0.00       1/39          caml_stat_alloc [128]
                0.00    0.00       1/1           caml_ext_table_init [207]
                0.00    0.00       1/1           caml_debugger_init [204]
                0.00    0.00       1/1           caml_init_signals [214]
                0.00    0.00       1/1           caml_ext_table_add [206]
                0.00    0.00       1/1           caml_executable_name [205]
                0.00    0.00       1/1           caml_sys_init [229]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_major_heap [213]
[217]    0.0    0.00    0.00       1         caml_make_free_blocks [217]
                0.00    0.00       1/181418      caml_fl_merge_block [89]
-----------------------------------------------
                0.00    0.00       1/1           camlPervasives__output_string_1174 [193]
[218]    0.0    0.00    0.00       1         caml_ml_output [218]
                0.00    0.00       1/1           caml_putblock [221]
-----------------------------------------------
                0.00    0.00       1/1           camlParser__entry [187]
[219]    0.0    0.00    0.00       1         caml_obj_dup [219]
                0.00    0.00       1/17          caml_alloc_small [132]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_gc [211]
[220]    0.0    0.00    0.00       1         caml_page_table_initialize [220]
-----------------------------------------------
                0.00    0.00       1/1           caml_ml_output [218]
[221]    0.0    0.00    0.00       1         caml_putblock [221]
-----------------------------------------------
                0.00    0.00       1/1           caml_modify [48]
[222]    0.0    0.00    0.00       1         caml_realloc_ref_table [222]
                0.00    0.00       1/1           caml_alloc_table [202]
-----------------------------------------------
                0.00    0.00       1/1           caml_register_named_value [224]
[223]    0.0    0.00    0.00       1         caml_register_global_root [223]
                0.00    0.00       1/1           caml_insert_global_root [215]
-----------------------------------------------
                0.00    0.00       1/1           camlPervasives__entry [67]
[224]    0.0    0.00    0.00       1         caml_register_named_value [224]
                0.00    0.00       1/39          caml_stat_alloc [128]
                0.00    0.00       1/1           caml_register_global_root [223]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_gc [211]
[225]    0.0    0.00    0.00       1         caml_set_minor_heap_size [225]
                0.00    0.00       1/5           caml_aligned_malloc [144]
                0.00    0.00       1/30          caml_page_table_add [129]
-----------------------------------------------
                0.00    0.00       1/1           camlMain__main_1083 [4]
[226]    0.0    0.00    0.00       1         caml_string_notequal [226]
                0.00    0.00       1/3           caml_string_equal [154]
-----------------------------------------------
                0.00    0.00       1/1           main [1190]
[227]    0.0    0.00    0.00       1         caml_sys_exit [227]
-----------------------------------------------
                0.00    0.00       1/1           camlSys__entry [80]
[228]    0.0    0.00    0.00       1         caml_sys_get_config [228]
                0.00    0.00       1/5           caml_copy_string [145]
                0.00    0.00       1/17          caml_alloc_small [132]
-----------------------------------------------
                0.00    0.00       1/1           caml_main [216]
[229]    0.0    0.00    0.00       1         caml_sys_init [229]
-----------------------------------------------
                0.00    0.00       1/1           camlPervasives__open_in_gen_1197 [79]
[230]    0.0    0.00    0.00       1         caml_sys_open [230]
                0.00    0.00       1/39          caml_stat_alloc [128]
                0.00    0.00       1/22533       caml_string_length [97]
                0.00    0.00       1/1           caml_convert_flag_list [203]
                0.00    0.00       1/8           caml_enter_blocking_section [133]
                0.00    0.00       1/2           caml_stat_free [162]
                0.00    0.00       1/8           caml_leave_blocking_section [135]
-----------------------------------------------
                0.00    0.00       1/1           caml_flush_partial [159]
[231]    0.0    0.00    0.00       1         do_write [231]
                0.00    0.00       1/8           caml_enter_blocking_section [133]
                0.00    0.00       1/8           caml_leave_blocking_section [135]
-----------------------------------------------
                0.00    0.00       1/1           mark_slice [23]
[232]    0.0    0.00    0.00       1         realloc_gray_vals [232]
                0.00    0.00       1/392         caml_gc_message [116]
-----------------------------------------------
                0.00    0.00       1/1           caml_finalize_channel [208]
[233]    0.0    0.00    0.00       1         unlink_channel [233]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2014 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [88] allocate_block          [3] camlMain__entry        [89] caml_fl_merge_block
  [78] camlArg__assoc3_1055    [4] camlMain__main_1083   [158] caml_flush
 [163] camlArg__entry        [187] camlParser__entry     [159] caml_flush_partial
  [76] camlArg__parse_1149   [188] camlParser__formula_1043 [11] caml_garbage_collection
 [164] camlArg__parse_argv_1141 [189] camlParser__fun_1050 [116] caml_gc_message
  [77] camlArg__parse_argv_dynamic_1095 [190] camlParser__fun_1052 [37] caml_greaterequal
 [165] camlArg__treat_action_1117 [107] camlParser__fun_1054 [209] caml_init_custom_operations
  [58] camlArray__blit_1048  [108] camlParser__fun_1056  [210] caml_init_frame_descriptors
 [166] camlArray__entry      [102] camlParser__fun_1058  [211] caml_init_gc
  [74] camlArray__fill_1088  [191] camlParser__fun_1060  [212] caml_init_ieee_floats
 [167] camlArray__list_length_1079 [34] camlParsing__entry [213] caml_init_major_heap
  [40] camlArray__of_list_1083 [32] camlParsing__grow_stacks_1061 [214] caml_init_signals
 [168] camlBuffer__create_1013 [19] camlParsing__loop_1076 [28] caml_initialize
 [169] camlBuffer__entry      [93] camlParsing__peek_val_1093 [215] caml_insert_global_root
 [170] camlChar__entry        [18] camlParsing__yyparse_1071 [143] caml_int64_float_of_bits
  [35] camlChecker__check_1008 [67] camlPervasives__entry [29] caml_int_of_string
 [171] camlChecker__entry     [71] camlPervasives__flush_all_1168 [55] caml_iterate_global_roots
 [105] camlChecker__fun_1042 [121] camlPervasives__input_1207 [135] caml_leave_blocking_section
 [101] camlChecker__fun_1048 [192] camlPervasives__iter_1169 [136] caml_leave_blocking_section_default
  [39] camlChecker__max1_1015 [36] camlPervasives__max_1020 [90] caml_lex_engine
  [38] camlChecker__max2_1018 [79] camlPervasives__open_in_gen_1197 [216] caml_main
 [155] camlDpll__Make_1057   [193] camlPervasives__output_string_1174 [22] caml_major_collection_slice
 [172] camlDpll__entry       [194] camlPrintf__entry     [217] caml_make_free_blocks
 [173] camlDpll__getSolution_1033 [195] camlSet__Make_1298 [25] caml_make_vect
   [5] camlDpll__solve_1045  [196] camlSet__entry         [12] caml_minor_collection
 [174] camlDpll__to_list_1041 [197] camlSet__fun_1869    [160] caml_ml_flush
  [20] camlDpll__unstack_1050 [198] camlSigs__entry      [122] caml_ml_input
 [175] camlFormula__Make_1238 [199] camlStack__entry      [69] caml_ml_open_descriptor_in
 [176] camlFormula__entry     [75] camlStack__pop_1019    [70] caml_ml_open_descriptor_out
 [177] camlFormula_wl__Make_1136 [72] camlStd_exit__entry [73] caml_ml_out_channels_list
  [14] camlFormula_wl__aux_1094 [117] camlString__blit_1034 [218] caml_ml_output
  [61] camlFormula_wl__compare_1047 [200] camlString__entry [48] caml_modify
 [178] camlFormula_wl__entry  [80] camlSys__entry        [219] caml_obj_dup
  [86] camlFormula_wl__find_1089 [150] caml_add_to_heap   [46] caml_oldify_local_roots
  [52] camlFormula_wl__forgetLiteral_1106 [139] caml_adjust_gc_speed [16] caml_oldify_mopup
  [41] camlFormula_wl__fun_1207 [144] caml_aligned_malloc [17] caml_oldify_one
  [43] camlFormula_wl__fun_1213 [201] caml_alloc         [147] caml_open_descriptor_in
 [115] camlFormula_wl__getFreeLiteral_1132 [81] caml_alloc_array [161] caml_open_descriptor_out
 [114] camlFormula_wl__getPureLiteral_1123 [64] caml_alloc_channel [129] caml_page_table_add
  [53] camlFormula_wl__getUnitClause_1114 [65] caml_alloc_custom [220] caml_page_table_initialize
 [111] camlFormula_wl__isFalse_1112 [146] caml_alloc_for_heap [26] caml_page_table_lookup
 [179] camlFormula_wl__literalList_1045 [27] caml_alloc_shr [110] caml_page_table_modify
  [33] camlFormula_wl__make_1039 [132] caml_alloc_small   [54] caml_parse_engine
  [45] camlFormula_wl__remove_1082 [95] caml_alloc_string [124] caml_process_pending_signals
   [6] camlFormula_wl__setLiteral_1076 [202] caml_alloc_table [1] caml_program
